,GO Primary Key,Council District,GO Highest Offense Desc,Highest NIBRS/UCR Offense Description,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate,latitude,longitude
166,2015541237,9,BURGLARY OF VEHICLE           ,Theft,23-Feb-15,1000 E 41ST ST                                                                                      ,N,16-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
167,2015551485,9,AGG ROBBERY/DEADLY WEAPON     ,Robbery,24-Feb-15,1000 E 41ST ST                                                                                      ,C,5-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
168,2015551025,9,THEFT BY SHOPLIFTING          ,Theft,24-Feb-15,1000 E 41ST ST                                                                                      ,N,5-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
169,20155008488,9,THEFT                         ,Theft,27-Feb-15,1000 E 41ST ST                                                                                      ,N,2-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
170,2015671419,9,THEFT                         ,Theft,8-Mar-15,1000 E 41ST ST                                                                                      ,,,B,78751,3.02,3121345,10082705,36.104274,-95.979999
171,2015680964,9,THEFT BY SHOPLIFTING          ,Theft,9-Mar-15,1000 E 41ST ST                                                                                      ,C,11-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
172,20155009941,9,THEFT                         ,Theft,9-Mar-15,1000 E 41ST ST                                                                                      ,N,18-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
173,2015740979,9,THEFT BY SHOPLIFTING          ,Theft,15-Mar-15,1000 E 41ST ST                                                                                      ,C,19-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
174,2015741247,9,THEFT BY SHOPLIFTING          ,Theft,15-Mar-15,1000 E 41ST ST                                                                                      ,N,18-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
175,2015741096,9,THEFT BY SHOPLIFTING          ,Theft,15-Mar-15,1000 E 41ST ST                                                                                      ,C,29-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
176,2015761308,9,THEFT BY SHOPLIFTING          ,Theft,17-Mar-15,1000 E 41ST ST                                                                                      ,N,31-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
177,2015821168,9,THEFT BY SHOPLIFTING          ,Theft,23-Mar-15,1000 E 41ST ST                                                                                      ,N,27-May-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
178,2015830855,9,THEFT BY SHOPLIFTING          ,Theft,24-Mar-15,1000 E 41ST ST                                                                                      ,C,7-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
179,2015860763,9,THEFT BY SHOPLIFTING          ,Theft,27-Mar-15,1000 E 41ST ST                                                                                      ,C,12-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
180,20155012869,9,THEFT OF BICYCLE              ,Theft,27-Mar-15,1000 E 41ST ST                                                                                      ,N,31-Mar-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
181,2015880992,9,THEFT BY SHOPLIFTING          ,Theft,29-Mar-15,1000 E 41ST ST                                                                                      ,C,12-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
182,20155013230,9,THEFT                         ,Theft,30-Mar-15,1000 E 41ST ST                                                                                      ,N,2-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
183,2015901363,9,THEFT BY SHOPLIFTING          ,Theft,31-Mar-15,1000 E 41ST ST                                                                                      ,C,4-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
184,2015931099,9,THEFT BY SHOPLIFTING          ,Theft,3-Apr-15,1000 E 41ST ST                                                                                      ,C,14-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
185,20155013933,9,THEFT                         ,Theft,3-Apr-15,1000 E 41ST ST                                                                                      ,N,8-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
186,2015940818,9,THEFT BY SHOPLIFTING          ,Theft,4-Apr-15,1000 E 41ST ST                                                                                      ,C,10-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
187,20155014139,9,THEFT BY SHOPLIFTING          ,Theft,4-Apr-15,1000 E 41ST ST                                                                                      ,C,8-May-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
188,2015941206,9,THEFT BY SHOPLIFTING          ,Theft,4-Apr-15,1000 E 41ST ST                                                                                      ,C,8-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
189,20155014175,9,THEFT                         ,Theft,4-Apr-15,1000 E 41ST ST                                                                                      ,N,7-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
190,20155014486,9,THEFT                         ,Theft,7-Apr-15,1000 E 41ST ST                                                                                      ,N,8-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
191,20158001156,9,THEFT BY SHOPLIFTING          ,Theft,10-Apr-15,1000 E 41ST ST                                                                                      ,N,14-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
192,20151011158,9,THEFT BY SHOPLIFTING          ,Theft,11-Apr-15,1000 E 41ST ST                                                                                      ,N,29-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
193,20155015549,9,THEFT                         ,Theft,13-Apr-15,1000 E 41ST ST                                                                                      ,N,16-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
194,20151041057,9,THEFT BY SHOPLIFTING          ,Theft,14-Apr-15,1000 E 41ST ST                                                                                      ,N,17-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
195,20155015645,9,THEFT                         ,Theft,14-Apr-15,1000 E 41ST ST                                                                                      ,N,30-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
196,20151050913,9,THEFT BY SHOPLIFTING          ,Theft,15-Apr-15,1000 E 41ST ST                                                                                      ,C,16-Apr-15,B,78751,3.02,3121345,10082705,36.104274,-95.979999
197,20151061532,9,THEFT BY SHOPLIFTING          ,Theft,16-Apr-15,1000 E 41ST ST                                                                                      ,,,B,78751,3.02,3121345,10082705,36.104274,-95.979999
